case_id,amount,payment_method,failure_type,checkout_intent_score,customer_tenure_days,previous_transactions,previous_failures,previous_recoveries,days_since_failure,retry_count,messages_sent,opted_out,historical_success_rate,prior_recovery_rate,high_value,customer_history_strength,recovered
RC0086016,1783.27,card,timeout,0.8196,1492,10,0,1,3,3,0,0,0.8847555648588863,0.2991186903229328,0,0.6457112531348923,1
RC0086017,3961.9,card,insufficient_funds,0.6791,40,5,2,2,7,0,2,0,0.4546182890623175,0.6763790515525674,0,0.4824894837218527,0
RC0086018,634.1,wallet,authentication_failure,0.2343,1183,6,2,0,7,0,3,0,0.31339279641511836,0.2860122873999064,0,0.5239995654055677,0
RC0086019,3354.72,upi,authentication_failure,0.7629,1192,7,1,2,2,1,3,0,1.0,0.7196633105660012,0,0.55995723371683,0
RC0086020,3870.3,card,unknown,0.7787,442,13,0,2,5,3,1,0,1.0,0.05916533624170872,0,0.7106519766445112,0
RC0086021,1436.19,netbanking,insufficient_funds,0.5309,30,6,2,4,8,1,0,0,0.8153364604328587,0.7465574665023104,0,0.5239995654055677,1
RC0086022,5347.74,card,timeout,0.6908,462,9,1,6,3,3,0,0,1.0,0.7905552070651132,0,0.6200458888731157,0
RC0086023,1553.67,upi,authentication_failure,0.6484,384,10,1,1,3,2,3,0,0.8410345704895275,0.5826395114259326,0,0.6457112531348923,1
RC0086024,1648.84,upi,temporary_bank_error,0.5881,313,12,1,2,0,3,1,0,0.8840879541469425,0.3517556325714093,0,0.6906959960353908,0
RC0086025,3306.33,upi,temporary_bank_error,0.8741,1406,7,4,3,13,0,1,0,0.42832568417838646,0.4966984335215778,0,0.55995723371683,0
RC0086026,5137.96,wallet,unknown,0.4733,187,16,2,4,7,0,2,0,0.8604116261148965,0.7450965176920353,0,0.7629347951689582,1
RC0086027,162.85,upi,timeout,0.5987,1007,9,1,2,3,3,3,0,0.8719045447854223,0.5873575536791809,0,0.6200458888731157,0
RC0086028,306.49,card,temporary_bank_error,0.6183,152,10,2,3,10,1,0,0,0.817584052610635,0.3181646960764082,0,0.6457112531348923,1
RC0086029,602.37,upi,insufficient_funds,0.8678,1300,11,2,2,14,3,0,0,0.8651365697320166,0.3515326860137913,0,0.669141894960796,1
RC0086030,3058.52,wallet,unknown,0.8435,1372,13,1,2,8,3,3,0,0.9363262866092501,0.9545382309821999,0,0.7106519766445112,0
RC0086031,2170.32,card,expired_instrument,0.316,32,12,0,2,12,2,3,0,0.9040867007991636,1.0,0,0.6906959960353908,0
RC0086032,362.99,wallet,authentication_failure,0.6707,135,12,1,3,5,2,0,0,0.8613369574811244,1.0,0,0.6906959960353908,1
RC0086033,9360.7,card,insufficient_funds,0.6272,1052,12,0,4,7,0,3,0,1.0,0.942882558083619,0,0.6906959960353908,0
RC0086034,2919.91,card,temporary_bank_error,0.5239,33,6,0,1,11,2,0,0,1.0,0.17372159571229062,0,0.5239995654055677,1
RC0086035,1444.69,netbanking,insufficient_funds,0.6503,975,10,2,3,13,1,2,0,1.0,0.751114266457656,0,0.6457112531348923,1
RC0086036,2760.16,card,temporary_bank_error,0.7411,888,11,1,2,9,2,2,0,0.8421295301710153,0.361684589000501,0,0.669141894960796,0
RC0086037,1381.35,card,timeout,0.7602,725,7,5,2,8,3,0,0,0.22989562130805505,0.3451415032228914,0,0.55995723371683,0
RC0086038,4554.01,card,unknown,0.6081,672,11,2,1,7,2,0,0,0.768147483644712,0.15459995712815444,0,0.669141894960796,0
RC0086039,5666.29,upi,insufficient_funds,0.823,949,5,1,1,8,3,3,0,0.9959527726707004,0.3705157379844946,0,0.4824894837218527,1
RC0086040,6821.33,netbanking,timeout,0.747,1335,7,3,2,2,3,0,0,0.6529132423578264,0.20305954994697908,0,0.55995723371683,1
RC0086041,2722.68,upi,temporary_bank_error,0.6459,1374,7,1,1,8,0,3,0,0.8606761895004377,0.486986950184725,0,0.55995723371683,1
RC0086042,1978.67,card,unknown,0.7976,1231,11,2,3,13,1,1,0,0.7755189288971284,0.8540262463483549,0,0.669141894960796,1
RC0086043,4337.84,upi,authentication_failure,0.9369,1087,4,1,1,2,3,2,0,1.0,0.9360230143203918,0,0.43339347763417224,1
RC0086044,7637.32,netbanking,temporary_bank_error,0.8342,131,4,1,3,4,3,2,0,0.9453763102307715,0.7174459402710338,0,0.43339347763417224,1
RC0086045,1442.55,card,unknown,0.4841,1041,11,3,3,4,2,1,0,0.7925507793948576,0.6144151213715977,0,0.669141894960796,0
RC0086046,6210.93,upi,timeout,0.6842,30,9,1,1,6,0,3,0,0.9064965322431733,0.9478407975866043,0,0.6200458888731157,1
RC0086047,1129.04,netbanking,insufficient_funds,0.7345,1452,7,2,1,12,1,2,0,1.0,0.42257620251221945,0,0.55995723371683,0
RC0086048,923.75,netbanking,insufficient_funds,0.7871,1250,9,0,4,5,3,1,0,0.9390821974499937,0.9155835332720306,0,0.6200458888731157,0
RC0086049,2471.15,netbanking,timeout,0.6685,845,12,0,0,4,0,1,0,0.9634966854839444,0.4115721275849845,0,0.6906959960353908,1
RC0086050,963.24,upi,temporary_bank_error,0.4634,1019,14,4,2,8,3,3,0,0.6865306166835964,0.35625346244443956,0,0.7292305501170816,0
RC0086051,359.12,upi,expired_instrument,0.7514,228,6,1,1,13,2,2,0,0.9755353352062027,0.09537244050375798,0,0.5239995654055677,0
RC0086052,1532.25,card,insufficient_funds,0.8665,588,9,1,3,5,1,3,0,1.0,0.6042313801347563,0,0.6200458888731157,0
RC0086053,14091.7,upi,insufficient_funds,0.8554,434,10,3,1,11,0,0,0,0.548918907330421,0.28612219465715594,1,0.6457112531348923,0
RC0086054,371.81,card,authentication_failure,0.788,1488,10,2,3,8,0,2,0,0.7710893798926888,0.5416236740404573,0,0.6457112531348923,1
RC0086055,3770.5,netbanking,unknown,0.5271,237,10,0,0,4,3,3,0,0.8706496866253813,0.1101618034330165,0,0.6457112531348923,1
RC0086056,1455.13,upi,timeout,0.6558,26,10,1,7,8,0,0,0,0.7792781441005247,0.9898526453606884,0,0.6457112531348923,0
RC0086057,993.04,upi,authentication_failure,0.684,601,9,1,3,1,0,3,0,0.880995860736372,0.9580488483354884,0,0.6200458888731157,0
RC0086058,880.89,card,unknown,0.4504,979,11,1,1,14,1,1,0,0.798645998508902,0.5117789057714384,0,0.669141894960796,0
RC0086059,1960.3,upi,temporary_bank_error,0.7524,1306,3,2,1,10,3,3,0,0.12263036368900238,0.3326754718466712,0,0.3733048224778867,0
RC0086060,1420.37,card,temporary_bank_error,0.6581,1271,10,3,3,7,0,3,0,0.6671858135523688,0.3318777955657951,0,0.6457112531348923,0
RC0086061,3017.37,netbanking,expired_instrument,0.679,1471,13,1,2,3,3,3,0,0.8470113194864155,0.5819619589883473,0,0.7106519766445112,0
RC0086062,11812.42,upi,insufficient_funds,0.6671,139,15,0,1,5,2,2,0,0.8486538310512596,0.9180353458408216,1,0.7466096449557734,0
RC0086063,2197.1,wallet,timeout,0.8834,1112,10,0,1,13,0,1,0,1.0,1.0,0,0.6457112531348923,1
RC0086064,1074.25,card,expired_instrument,0.3225,417,7,1,2,3,1,3,0,0.6491729460646966,0.5083203371020403,0,0.55995723371683,0
RC0086065,2512.48,upi,timeout,0.5582,1474,10,0,0,14,0,0,0,0.9306087267443491,0.5564603376041668,0,0.6457112531348923,1
RC0086066,1044.86,netbanking,temporary_bank_error,0.9859,1377,12,0,0,13,3,2,0,1.0,0.0,0,0.6906959960353908,1
RC0086067,1219.03,upi,timeout,0.5796,823,8,2,3,13,1,1,0,0.823236062034346,0.6467578710271223,0,0.5916741449658187,0
RC0086068,1009.46,upi,timeout,0.5705,1378,11,0,5,14,3,1,0,0.854961215231582,1.0,0,0.669141894960796,1
RC0086069,4050.93,upi,insufficient_funds,0.6736,83,7,1,2,5,3,2,0,0.5877014222192637,0.5236150032315376,0,0.55995723371683,0
RC0086070,3787.45,upi,expired_instrument,0.5447,620,6,1,2,9,0,2,0,0.9467783112822157,0.5952981132900391,0,0.5239995654055677,0
RC0086071,1554.63,card,unknown,0.4954,1406,6,2,1,4,2,3,0,0.6709803978792891,0.19816022319746204,0,0.5239995654055677,0
RC0086072,520.84,upi,temporary_bank_error,0.409,1057,11,2,0,3,3,2,0,0.8875294713565682,0.0,0,0.669141894960796,0
RC0086073,845.91,card,temporary_bank_error,0.6465,1416,9,1,1,11,3,1,0,0.8466509351054544,0.7543932783004925,0,0.6200458888731157,0
RC0086074,1736.95,card,timeout,0.4791,811,8,2,2,13,1,1,0,0.7347669370270978,0.5035471933216206,0,0.5916741449658187,0
RC0086075,4884.67,upi,insufficient_funds,0.7572,492,10,4,2,2,3,3,0,0.5891078386323021,0.11033212903746643,0,0.6457112531348923,1
RC0086076,137.66,upi,expired_instrument,0.6318,195,9,3,1,5,1,1,0,0.5126785097060558,0.29147030218910336,0,0.6200458888731157,0
RC0086077,2219.93,upi,insufficient_funds,0.7209,657,6,1,2,13,1,1,1,1.0,0.6777275296794185,0,0.5239995654055677,0
RC0086078,3203.15,card,timeout,0.5728,24,7,1,1,1,2,0,0,1.0,0.5709853932835052,0,0.55995723371683,0
RC0086079,3269.93,netbanking,authentication_failure,0.6334,810,6,0,2,0,0,2,0,1.0,0.7812344741070203,0,0.5239995654055677,1
RC0086080,3315.36,upi,authentication_failure,0.7202,34,8,3,3,4,2,3,0,0.6188334456314113,0.503926644267911,0,0.5916741449658187,0
RC0086081,4441.57,upi,timeout,0.8254,279,8,1,2,0,2,2,0,0.7443672900358447,0.6717693109819264,0,0.5916741449658187,0
RC0086082,1489.66,card,timeout,0.4329,1471,11,1,3,7,0,0,0,0.8689329824556769,0.4866771244387644,0,0.669141894960796,1
RC0086083,3414.45,netbanking,unknown,0.797,1175,11,1,2,13,3,2,0,1.0,0.6198783269725852,0,0.669141894960796,0
RC0086084,374.69,upi,insufficient_funds,0.6573,634,13,2,1,5,0,3,0,0.9424621359942221,0.33440788856482934,0,0.7106519766445112,1
RC0086085,1234.07,upi,timeout,0.7464,802,6,0,1,1,0,2,0,0.887913711902511,0.996441077921949,0,0.5239995654055677,1
RC0086086,2417.77,card,insufficient_funds,0.6531,959,10,0,1,12,2,0,0,0.9741483461560494,0.13493560569982055,0,0.6457112531348923,0
RC0086087,1185.51,upi,expired_instrument,0.76,914,8,3,1,3,2,1,0,0.6024426700258751,0.0736177598057298,0,0.5916741449658187,1
RC0086088,761.28,card,insufficient_funds,0.3407,1495,7,3,0,4,0,0,0,0.5405932453486504,0.0,0,0.55995723371683,0
RC0086089,1043.08,upi,authentication_failure,0.5848,384,8,0,2,9,3,0,0,0.8240222030144406,1.0,0,0.5916741449658187,0
RC0086090,3167.13,upi,authentication_failure,0.5787,1126,7,2,2,0,0,1,0,0.7217515994160604,0.4939173269530586,0,0.55995723371683,0
RC0086091,1641.06,card,authentication_failure,0.5887,90,14,2,1,2,3,3,0,0.887929913785056,0.0,0,0.7292305501170816,0
RC0086092,1743.49,card,authentication_failure,0.6843,1077,6,1,1,14,0,3,0,0.8741430293036524,0.8730467659266427,0,0.5239995654055677,1
RC0086093,2504.65,card,timeout,0.8752,830,12,0,2,1,3,1,0,1.0,0.7173462539601191,0,0.6906959960353908,1
RC0086094,2268.48,card,unknown,0.2749,738,6,1,3,13,0,2,0,0.7858147057151307,1.0,0,0.5239995654055677,1
RC0086095,6277.82,wallet,insufficient_funds,0.5402,1366,15,2,1,4,0,2,0,0.8697369835890779,0.6696863558510916,0,0.7466096449557734,0
RC0086096,4912.53,card,timeout,0.4896,239,15,0,2,13,1,3,0,0.8994909231600559,1.0,0,0.7466096449557734,1
RC0086097,2592.88,netbanking,temporary_bank_error,0.4726,259,9,1,3,1,3,1,0,0.8346791566804569,0.876498510023731,0,0.6200458888731157,0
RC0086098,1425.7,upi,authentication_failure,0.7936,1475,13,0,0,13,0,0,0,1.0,0.0,0,0.7106519766445112,0
RC0086099,5719.01,card,temporary_bank_error,0.7415,683,10,6,4,10,1,3,0,0.36702049972081074,0.29219712271894716,0,0.6457112531348923,0
RC0086100,7594.83,upi,authentication_failure,0.8735,1224,9,2,4,13,1,1,0,0.9708982683567844,0.7896290930747029,0,0.6200458888731157,0
RC0086101,491.77,card,insufficient_funds,0.5566,1004,9,0,1,8,0,3,0,1.0,1.0,0,0.6200458888731157,1
RC0086102,1698.25,netbanking,expired_instrument,0.5216,1330,13,4,2,13,0,1,0,0.6786869910160115,0.3105833005475886,0,0.7106519766445112,0
RC0086103,1555.01,card,timeout,0.7767,924,4,0,0,8,0,1,0,1.0,1.0,0,0.43339347763417224,1
RC0086104,805.29,wallet,authentication_failure,0.6509,81,14,1,4,9,2,2,0,1.0,0.9254468066399719,0,0.7292305501170816,0
RC0086105,1195.99,card,timeout,0.4469,741,9,1,1,14,1,3,0,0.9434062981498383,0.10068434888374245,0,0.6200458888731157,0
RC0086106,1323.95,upi,unknown,0.6147,402,6,3,0,4,0,3,0,0.563044241398473,0.0,0,0.5239995654055677,1
RC0086107,4522.49,upi,temporary_bank_error,0.6946,1301,13,0,0,3,0,0,0,0.9649539373153222,0.535918961095743,0,0.7106519766445112,1
RC0086108,559.65,netbanking,temporary_bank_error,0.9312,544,13,1,2,8,0,0,0,0.8853329547820787,0.6938147386386578,0,0.7106519766445112,1
RC0086109,2248.18,netbanking,expired_instrument,0.6217,420,13,3,1,12,1,3,0,0.7403833340871919,0.2688980597855221,0,0.7106519766445112,0
RC0086110,944.96,netbanking,unknown,0.8221,1427,11,2,2,7,1,3,0,0.7626850622371585,0.28044162736004885,0,0.669141894960796,0
RC0086111,5199.39,upi,authentication_failure,0.4907,1185,9,0,5,1,2,1,0,0.9245388006072548,1.0,0,0.6200458888731157,0
RC0086112,1995.12,wallet,timeout,0.8324,1384,11,3,3,7,3,3,0,0.6514102923588659,0.6807334829746239,0,0.669141894960796,0
RC0086113,4057.57,card,authentication_failure,0.887,1476,11,3,0,6,3,2,0,0.6394621726492188,0.0,0,0.669141894960796,1
RC0086114,1979.22,upi,temporary_bank_error,0.8383,470,14,5,5,12,0,0,0,0.7276058313123454,0.44964140650176876,0,0.7292305501170816,1
RC0086115,459.83,card,expired_instrument,0.8369,342,8,2,6,8,1,2,0,0.710591292846662,0.7640096694014653,0,0.5916741449658187,0
RC0086116,1162.58,upi,timeout,0.8391,838,10,1,4,7,2,2,0,0.8678412545030236,0.8105976287678688,0,0.6457112531348923,1
RC0086117,7872.49,upi,temporary_bank_error,0.5803,1186,9,0,2,0,3,1,0,0.9867489855037098,0.7875969915392897,0,0.6200458888731157,1
RC0086118,2979.96,card,unknown,0.6121,1363,12,2,2,8,2,0,1,0.8907306440492989,0.45491678685361964,0,0.6906959960353908,0
RC0086119,10063.21,upi,temporary_bank_error,0.8654,761,5,1,4,11,1,0,0,0.7921720052774857,0.7714432712728568,1,0.4824894837218527,0
RC0086120,6736.74,upi,unknown,0.6483,806,12,4,1,9,2,0,0,0.6457038224169173,0.0,0,0.6906959960353908,0
RC0086121,1080.87,upi,expired_instrument,0.65,993,11,3,3,3,3,0,0,0.7866995591127047,0.6109130420419858,0,0.669141894960796,0
RC0086122,594.69,card,unknown,0.8862,1127,8,4,4,10,2,0,0,0.573022262483944,0.5765756534171786,0,0.5916741449658187,1
RC0086123,4691.69,netbanking,expired_instrument,0.6144,1201,11,1,2,10,0,3,0,1.0,0.0,0,0.669141894960796,0
RC0086124,4412.04,upi,expired_instrument,0.9418,250,8,1,4,0,0,3,0,0.7530318012251453,0.6700799594389951,0,0.5916741449658187,0
RC0086125,1869.49,upi,expired_instrument,0.6863,323,5,2,0,14,3,2,0,0.3365267739994642,0.40798060377527756,0,0.4824894837218527,0
RC0086126,526.19,netbanking,temporary_bank_error,0.4346,758,12,0,0,8,0,2,0,1.0,1.0,0,0.6906959960353908,1
RC0086127,1146.96,card,timeout,0.7828,1425,6,3,1,4,1,0,0,0.603581956941147,0.0,0,0.5239995654055677,0
RC0086128,2088.7,card,insufficient_funds,0.6893,173,7,2,3,12,0,1,0,0.5241238800141911,0.697337397995258,0,0.55995723371683,0
RC0086129,3496.69,upi,timeout,0.622,982,11,3,2,8,0,2,0,0.7127044737668066,0.4046215793150951,0,0.669141894960796,0
RC0086130,776.24,upi,expired_instrument,0.6371,1274,4,0,4,4,1,0,1,0.9898157766583826,1.0,0,0.43339347763417224,0
RC0086131,4345.71,netbanking,expired_instrument,0.6276,1424,6,2,3,8,1,1,0,0.7786728145704199,0.5893718120451061,0,0.5239995654055677,0
RC0086132,3565.56,upi,insufficient_funds,0.8462,643,11,4,1,11,3,3,0,0.6755787859923924,0.12600697678969375,0,0.669141894960796,0
RC0086133,3607.93,upi,authentication_failure,0.7028,1056,11,3,1,13,3,0,0,0.8298202784563632,0.0,0,0.669141894960796,0
RC0086134,2845.38,wallet,insufficient_funds,0.988,451,11,0,1,9,2,2,0,1.0,0.0,0,0.669141894960796,0
RC0086135,285.69,upi,expired_instrument,0.7845,627,14,1,3,2,3,2,0,0.8818376236712447,0.9025072864435395,0,0.7292305501170816,1
RC0086136,2357.39,netbanking,authentication_failure,0.8874,421,17,0,0,3,3,1,0,1.0,0.0,0,0.778326556204762,0
RC0086137,1301.28,upi,unknown,0.7846,848,14,1,2,13,3,3,0,1.0,0.670130438187456,0,0.7292305501170816,0
RC0086138,2954.76,wallet,temporary_bank_error,0.4983,1093,5,2,2,13,0,0,0,0.6257992491354187,0.29380315012095115,0,0.4824894837218527,0
RC0086139,465.94,netbanking,timeout,0.2033,1280,15,0,2,1,2,0,0,0.896703065894906,1.0,0,0.7466096449557734,1
RC0086140,324.5,card,expired_instrument,0.455,694,9,0,1,1,1,1,0,0.9674385197209658,0.16868680672822756,0,0.6200458888731157,0
RC0086141,2987.15,upi,timeout,0.6319,1483,13,2,2,5,0,3,0,0.802715241216415,0.24823519767300622,0,0.7106519766445112,1
RC0086142,844.92,upi,insufficient_funds,0.6005,178,5,0,1,4,2,3,0,1.0,0.0,0,0.4824894837218527,0
RC0086143,295.0,wallet,temporary_bank_error,0.8847,27,6,2,3,3,1,0,0,0.7285394980901413,0.4460773314930182,0,0.5239995654055677,1
RC0086144,732.78,upi,timeout,0.6812,1300,7,2,1,9,0,3,0,0.9601370654565204,0.7245892223642646,0,0.55995723371683,0
RC0086145,1565.27,upi,authentication_failure,0.7424,161,9,2,1,1,1,3,0,0.9196458098878393,0.4107781971959974,0,0.6200458888731157,0
RC0086146,4689.8,upi,temporary_bank_error,0.7603,224,9,1,1,5,2,0,0,0.8367190151846012,0.6506031923249387,0,0.6200458888731157,1
RC0086147,1860.16,card,temporary_bank_error,0.7168,279,12,1,3,12,0,2,0,0.9493159426300856,0.8866493053921913,0,0.6906959960353908,1
RC0086148,1102.2,upi,unknown,0.7311,460,9,1,1,4,3,3,0,0.7467469471345703,0.6345634282918045,0,0.6200458888731157,0
RC0086149,1444.98,card,authentication_failure,0.6146,59,10,0,3,9,1,3,0,0.9909892618184581,1.0,0,0.6457112531348923,0
RC0086150,3423.09,upi,timeout,0.9571,650,8,0,3,5,1,0,0,0.8319389407782616,0.7551841370370549,0,0.5916741449658187,1
RC0086151,2875.12,upi,temporary_bank_error,0.1158,832,6,2,2,8,1,0,0,0.9455511847776257,0.6668159612147943,0,0.5239995654055677,1
RC0086152,3309.55,card,insufficient_funds,0.4404,404,8,4,1,9,3,0,0,0.41150776952282603,0.17917666132197158,0,0.5916741449658187,1
RC0086153,7940.44,upi,insufficient_funds,0.7742,358,6,1,2,9,2,1,0,0.7153221190727201,0.36665860813447515,0,0.5239995654055677,0
RC0086154,1874.49,card,expired_instrument,0.7398,686,7,4,2,5,1,3,0,0.2640174681071639,0.4205293776870253,0,0.55995723371683,0
RC0086155,3282.92,upi,unknown,0.7769,1007,7,1,3,3,0,3,0,0.722580685713842,0.9392087891170593,0,0.55995723371683,1
RC0086156,291.06,card,insufficient_funds,0.7678,747,11,4,1,11,3,0,0,0.6812051279948382,0.35184868316313106,0,0.669141894960796,0
RC0086157,2098.5,wallet,expired_instrument,0.4071,620,7,0,1,6,3,0,0,0.6692663297527355,1.0,0,0.55995723371683,0
RC0086158,571.37,card,timeout,0.6027,1143,8,1,2,6,0,1,0,0.8937270128427329,0.49641870358544443,0,0.5916741449658187,0
RC0086159,1053.21,upi,unknown,0.3181,1306,10,2,0,14,2,2,0,0.8929241492526021,0.0018199948749642657,0,0.6457112531348923,0
RC0086160,1218.6,upi,unknown,0.555,234,8,2,0,0,0,1,0,0.7118516205847968,0.0,0,0.5916741449658187,1
RC0086161,1794.01,upi,timeout,0.868,177,11,4,5,4,2,3,0,0.6577610793712396,0.5527929451103462,0,0.669141894960796,0
RC0086162,1096.87,upi,timeout,0.9322,1087,8,2,3,3,2,3,0,1.0,0.614399297867299,0,0.5916741449658187,1
RC0086163,1300.39,upi,timeout,0.9001,605,5,1,2,14,3,2,0,0.536325121332082,0.38887248820823866,0,0.4824894837218527,0
RC0086164,3127.98,upi,expired_instrument,0.6959,739,11,1,2,9,3,2,0,0.9498170011456577,0.5533158444410186,0,0.669141894960796,0
RC0086165,1939.91,upi,expired_instrument,0.7051,1087,5,2,0,14,1,1,0,0.4242484777698138,0.25599033538325644,0,0.4824894837218527,1
RC0086166,1700.05,netbanking,timeout,0.7877,1137,17,3,3,8,3,1,0,0.7873596930187254,0.3667266852218611,0,0.778326556204762,0
RC0086167,1792.89,card,expired_instrument,0.6601,991,8,1,5,10,3,0,0,1.0,0.7530106509373525,0,0.5916741449658187,0
RC0086168,1481.26,upi,authentication_failure,0.6428,435,4,2,2,6,0,3,0,0.6337449470223622,0.54005993760909,0,0.43339347763417224,1
RC0086169,4177.84,card,timeout,0.9096,1198,16,0,1,1,3,2,0,0.9210496784331178,0.0,0,0.7629347951689582,1
RC0086170,1665.26,upi,unknown,0.4272,913,6,1,3,10,0,2,0,0.975889084189088,0.9416207941884016,0,0.5239995654055677,0
RC0086171,12293.45,upi,temporary_bank_error,0.8024,483,6,2,4,14,1,2,0,0.7728548948095245,0.6917082472643531,1,0.5239995654055677,0
RC0086172,2650.55,upi,temporary_bank_error,0.608,895,13,2,3,8,2,2,0,0.7695997797278158,0.6898109050055822,0,0.7106519766445112,0
RC0086173,3396.07,upi,insufficient_funds,0.3975,1271,9,3,6,8,3,0,0,0.6838748810234224,0.6153372765821887,0,0.6200458888731157,0
RC0086174,1375.51,card,insufficient_funds,0.8258,868,7,4,2,4,2,2,0,0.40144887681323166,0.4399794077624625,0,0.55995723371683,0
RC0086175,2882.19,card,temporary_bank_error,0.5113,618,15,0,0,10,0,2,0,0.9554520069745548,0.5259780662438834,0,0.7466096449557734,0
RC0086176,4280.25,upi,timeout,0.5753,809,8,1,1,9,3,1,0,0.9805585674624474,0.14860987026246175,0,0.5916741449658187,0
RC0086177,2153.02,card,unknown,0.3922,1002,8,1,2,6,1,0,0,0.7076395270893546,0.5272713983157189,0,0.5916741449658187,0
RC0086178,1295.17,upi,unknown,0.8304,344,8,2,4,12,0,1,0,0.6932068325616343,0.4925531218825367,0,0.5916741449658187,0
RC0086179,4565.5,netbanking,timeout,0.8077,1095,12,1,1,1,2,2,0,0.7684443959392122,0.21467728724938118,0,0.6906959960353908,0
RC0086180,9518.0,card,unknown,0.4624,574,12,0,1,4,3,3,0,1.0,1.0,0,0.6906959960353908,1
RC0086181,507.7,upi,temporary_bank_error,0.738,932,7,1,3,5,1,3,0,1.0,0.8926074560315467,0,0.55995723371683,1
RC0086182,1202.53,upi,expired_instrument,0.9174,1187,10,2,2,3,1,2,0,0.7942643390108401,0.30380001493395126,0,0.6457112531348923,0
RC0086183,1732.27,upi,temporary_bank_error,0.7565,1377,11,0,3,13,0,0,0,0.984978083422039,1.0,0,0.669141894960796,1
RC0086184,1325.16,card,timeout,0.9788,776,6,0,2,13,0,1,0,1.0,0.5466577645720059,0,0.5239995654055677,1
RC0086185,1708.3,wallet,temporary_bank_error,0.7008,1031,6,4,0,13,2,1,0,0.10614882681998712,0.05693878055859253,0,0.5239995654055677,0
RC0086186,767.34,upi,timeout,0.3304,742,12,2,2,13,2,0,0,0.702806067215004,0.1952503022500779,0,0.6906959960353908,0
RC0086187,3970.36,wallet,insufficient_funds,0.429,860,11,4,1,3,0,1,0,0.640047923531051,0.016463377955994663,0,0.669141894960796,0
RC0086188,1841.36,card,unknown,0.8587,857,5,1,2,6,2,3,0,0.9533963268410479,0.9315890978823833,0,0.4824894837218527,1
RC0086189,2224.97,card,insufficient_funds,0.7022,1446,4,0,4,1,3,1,0,1.0,0.8780914436808293,0,0.43339347763417224,1
RC0086190,1413.03,netbanking,temporary_bank_error,0.583,55,12,3,2,5,3,2,0,0.6651251403174655,0.26939956505508467,0,0.6906959960353908,1
RC0086191,1001.24,upi,insufficient_funds,0.9265,786,11,1,5,11,3,0,0,0.8357022399084442,0.9251249961012077,0,0.669141894960796,0
RC0086192,1027.72,card,insufficient_funds,0.3336,469,11,1,5,13,3,0,0,0.8689038099641273,0.8607510469494016,0,0.669141894960796,0
RC0086193,7071.63,upi,expired_instrument,0.4345,1472,6,1,2,9,2,1,0,0.9282587926648906,0.5469447971966584,0,0.5239995654055677,0
